Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,07/01/2015,Property leases,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,421173,Property non dwellings private finance initiative - service concession arrangement service charge,"Ł3,033,443.58"
Ministry of Defence,Ministry of Defence,23/01/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,CAPITA BUSINESS SERVICES LTD,SW1H 0XA,427263,Fiscal asset under construction - capital in year addition,"Ł3,003,235.09"
Ministry of Defence,Ministry of Defence,20/01/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,425894,Fiscal asset under construction - capital in year addition,"Ł2,986,059.13"
Ministry of Defence,Ministry of Defence,30/01/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK DYNCORP LIMITED,PE28 2EA,429590,Works - estate management,"Ł2,981,115.46"
Ministry of Defence,Ministry of Defence,20/01/2015,Rental of plant and machinery,Defence Equipment + Support,ALC (SPC) LIMITED,OX25 2LD,425795,Plant + machinery private finance initiative - service concession arrangements service charge,"Ł2,941,515.52"
Ministry of Defence,Ministry of Defence,08/01/2015,Design services and minor equipment purchases,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,421506,Equipment support non-project costs,"Ł2,890,117.00"
Ministry of Defence,Ministry of Defence,19/01/2015,International contributions,HO+CS,CTBTO PREPARATORY COMMISSION,,5000123238,UK contribution to the comprehensive test ban treaty,"Ł2,881,087.50"
Ministry of Defence,Ministry of Defence,29/01/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,AQUILA AIR TRAFFIC MANAGEMENT SERVICES LIMITED,PO15 7FL,429069,Fiscal asset under construction - capital in year addition,"Ł2,791,909.37"
Ministry of Defence,Ministry of Defence,12/01/2015,"Adminstration, claims, compensation and awards",HO+CS,THE RIVERSIDE GROUP LIMITED,L24 8RF,423170,Cost of claims/compensation and related expenses against MOD,"Ł2,600,000.00"
Ministry of Defence,Ministry of Defence,22/01/2015,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 6BS,426663,External military training ,"Ł2,598,371.55"
Ministry of Defence,Ministry of Defence,21/01/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,LOVELL PARTNERSHIPS LIMITED,ST16 3AS,426390,Fiscal asset under construction - capital in year addition,"Ł2,492,731.00"
Ministry of Defence,Ministry of Defence,29/01/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK SUPPORT SERVICES LIMITED,BS3 2HQ,5000123635,Estate core services charge,"Ł2,334,621.52"
Ministry of Defence,Ministry of Defence,06/01/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,420908,Fiscal asset under construction - capital in year addition,"Ł2,288,111.38"
Ministry of Defence,Ministry of Defence,20/01/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,LONDON & REGIONAL (ST GEORGES  COURT) LIMITED,W1U 8EW,10358,Rent land - non civil estate property + married quarter property,"Ł2,160,000.00"
Ministry of Defence,Ministry of Defence,09/01/2015,Fees for professional services,HO+CS,SERVICES SOUND & VISION CORPORATION,SL9 8TN,422475,Fees for professional services excluding legal fees,"Ł1,949,005.00"
Ministry of Defence,Ministry of Defence,21/01/2015,Purchase of buildings and military equipment ,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,426356,Fiscal asset under construction - capital in year addition,"Ł1,866,995.80"
Ministry of Defence,Ministry of Defence,07/01/2015,Design services and minor equipment purchases,Defence Equipment + Support,OSI MARITIME SYSTEMS LTD,V5G 4L6,421338,Equipment support project costs,"Ł1,800,000.00"
Ministry of Defence,Ministry of Defence,15/01/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLION CONSTRUCTION LIMITED,WV1 4HY,424272,Fiscal asset under construction - capital in year addition,"Ł1,769,164.59"
Ministry of Defence,Ministry of Defence,16/01/2015,Property leases,Land Forces,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,424854,Property non dwellings private finance initiative - service concession arrangement service charge,"Ł1,730,484.93"
Ministry of Defence,Defence Science and Technology Laboratory,16/01/2015,Facility Management Costs,Infrastructure,SERCO LIMITED,,V - 9000163139 - 00198466,Facility Management Costs,"Ł1,715,606.83"
Ministry of Defence,Ministry of Defence,21/01/2015,Externally delivered education and training,Navy Command,BABCOCK FLAGSHIP LIMITED,BS23 6BS,426214,External military training ,"Ł1,701,895.42"
Ministry of Defence,Ministry of Defence,15/01/2015,Design services and minor equipment purchases,Land Forces,SAAB AB,,3000011445,Equipment support non-project costs,"Ł1,671,829.00"
Ministry of Defence,Ministry of Defence,26/01/2015,Transport hire charges,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,427720,Transport fighting equipment operating lease,"Ł1,668,266.45"
Ministry of Defence,Ministry of Defence,16/01/2015,Fees for professional services,JFC,SERCO LIMITED,RG27 9UY,425212,Fees for professional services excluding legal fees,"Ł1,626,944.89"
Ministry of Defence,Ministry of Defence,09/01/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,5000122910,Works - estate management,"Ł1,558,194.85"
Ministry of Defence,Ministry of Defence,22/01/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,427079,Estate + facilities management services - accommodation inventory + service,"Ł1,557,380.09"
Ministry of Defence,Ministry of Defence,08/01/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,421660,Property dwellings private finance initiative - service concession arrangement service charge,"Ł1,516,294.49"
Ministry of Defence,Ministry of Defence,20/01/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,BUNDESWEHR DIENSTLEISTUNGSZENTRUM BERGEN,D29303,5000123284,Rent land - non civil estate property + married quarter property,"Ł1,458,333.34"
Ministry of Defence,Ministry of Defence,12/01/2015,IT and communication services,Defence Equipment + Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG12 1HN,422831,Information technology services,"Ł1,438,665.69"
Ministry of Defence,Defence Science and Technology Laboratory,23/01/2015,Sub Contracted Work,Programme Delivery Directorate,THE TECHNOLOGY STRATEGY BOARD,,V - 9000163276 - 00198792,Sub Contracted Work,"Ł1,395,375.00"
Ministry of Defence,Ministry of Defence,23/01/2015,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,SKANSKA UK PLC,WD3 9SW,427584,Fees for professional services excluding legal fees,"Ł1,317,821.00"
Ministry of Defence,Ministry of Defence,13/01/2015,Design services and minor equipment purchases,Defence Equipment + Support,LOCKHEED MARTIN UK AMPTHILL LIMITED,MK45 2HD,423485,Equipment support project costs,"Ł1,317,723.00"
Ministry of Defence,Ministry of Defence,22/01/2015,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,427030,Cost of food purchases,"Ł1,174,750.00"
Ministry of Defence,Ministry of Defence,28/01/2015,Design services and minor equipment purchases,Defence Equipment + Support,KPMG LLP,WD17 1DE,428842,Equipment support non-project costs,"Ł1,174,702.00"
Ministry of Defence,Ministry of Defence,26/01/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,CR9 2UL,427972,Fiscal asset under construction - capital in year addition,"Ł1,140,750.84"
Ministry of Defence,Ministry of Defence,06/01/2015,Grants to Reserves Forces and Cadets Association,DEFENCE INFRASTRUCTURE ORGANISATION,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,420908,Grants to reserve forces and cadet associations,"Ł1,124,168.00"
Ministry of Defence,Ministry of Defence,21/01/2015,Fees for professional services,Defence Equipment + Support,ERNST & YOUNG LLP,SE1 2AF,426319,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"Ł1,115,999.48"
Ministry of Defence,Ministry of Defence,26/01/2015,Property leases,JFC,MINERVA EDUCATION AND TRAINING  LIMITED,RG10 9JU,427968,Property non dwellings private finance initiative - service concession arrangement service charge,"Ł1,093,884.58"
Ministry of Defence,Ministry of Defence,23/01/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES LIMITED,B75 7RL,427295,Fiscal asset under construction - capital in year addition,"Ł1,093,839.84"
Ministry of Defence,Ministry of Defence,26/01/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,428157,Estate + facilities management services - accommodation inventory + service,"Ł1,093,422.45"
Ministry of Defence,Ministry of Defence,30/01/2015,Rental of plant and machinery,Defence Equipment + Support,BRIGGS EQUIPMENT UK LIMITED,OX14 1RG,429613,Plant + machinery private finance initiative - service concession arrangements service charge,"Ł1,063,529.32"
Ministry of Defence,Ministry of Defence,16/01/2015,Rental of plant and machinery,Defence Equipment + Support,BOEING DEFENCE U K LTD,BS16 1EJ,424777,Plant + machinery operating lease,"Ł1,061,025.00"
Ministry of Defence,Ministry of Defence,21/01/2015,Rental of plant and machinery,Defence Equipment + Support,BOEING DEFENCE U K LTD,BS16 1EJ,426237,Plant + machinery operating lease,"Ł1,061,025.00"
Ministry of Defence,Ministry of Defence,13/01/2015,General services and support,Defence Equipment + Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000023896,Defence equipment CLS/IOS service charge,"Ł1,051,078.45"
Ministry of Defence,Defence Science and Technology Laboratory,09/01/2015,IT Hardware,Infrastructure,SOPRA STERIA LIMITED,,V - 9000163011 - 00198210,IT Hardware,"Ł1,042,388.49"
Ministry of Defence,Ministry of Defence,19/01/2015,International contributions,HO+CS,CTBTO PREPARATORY COMMISSION,,2000023940,UK contribution to the comprehensive test ban treaty,"Ł1,038,802.56"
Ministry of Defence,Ministry of Defence,15/01/2015,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,CAPITA BUSINESS SERVICES LTD,SW1H 0XA,424270,Fees for professional services excluding legal fees,"Ł1,004,620.00"
Ministry of Defence,Ministry of Defence,26/01/2015,"Public relations, including marketing and advertising",Navy Command,DENTSU AEGIS UK LIMITED,NW1 3BF,427817,Public relations services including items such as sales marketing and advertising,"Ł975,503.24"
Ministry of Defence,Ministry of Defence,13/01/2015,Grants to NDPBs,Land Forces,ROYAL HOSPITAL,SW3 4SR,423628,Operating costs grant in aid to the Royal Hospital Chelsea,"Ł972,250.00"
Ministry of Defence,Ministry of Defence,19/01/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,HORIZONS INCORPORATED,OH 44128,425518,Fiscal asset under construction - capital in year addition,"Ł972,225.50"
Ministry of Defence,Ministry of Defence,15/01/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,JOHN GRAHAM CONSTRUCTION LIMITED,BT26 6HX,43693,Fiscal asset under construction - capital in year addition,"Ł931,461.96"
Ministry of Defence,Defence Science and Technology Laboratory,09/01/2015,Sub Contracted Work,Programme Delivery Directorate,BAE SYSTEMS MARINE LIMITED,,V - 9000162990 - 00197257,Sub Contracted Work,"Ł904,899.00"
Ministry of Defence,Defence Science and Technology Laboratory,16/01/2015,Sub Contracted Research,Programme Delivery Directorate,SYSTEMS ENGINEERING & ASSESSMENT LIMITED,,V - 9000163101 - 00197698,Sub Contracted Research,"Ł885,000.00"
Ministry of Defence,Ministry of Defence,28/01/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,B75 7RL,428713,Fiscal asset under construction - capital in year addition,"Ł880,648.11"
Ministry of Defence,Ministry of Defence,14/01/2015,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK AEROSPACE LIMITED,BH23 6BS,423786,Equipment support non-project costs,"Ł856,957.75"
Ministry of Defence,Ministry of Defence,15/01/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,424436,Works - estate management,"Ł855,989.26"
Ministry of Defence,Ministry of Defence,20/01/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,NEW NIEDERRHEIN ENERGIE UND WASSER GMBH,,5000123292,Utilities consumed - electricity,"Ł814,816.98"
Ministry of Defence,Ministry of Defence,30/01/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK DYNCORP LIMITED,PE28 2EA,429590,Estate core services charge,"Ł809,668.95"
Ministry of Defence,Ministry of Defence,21/01/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY (HOUSING PRIME) LIMITED,WV1 4HY,426263,Estate core services charge,"Ł801,833.02"
Ministry of Defence,Ministry of Defence,15/01/2015,"Transportation of personnel, freight and travel expenses",Land Forces,AGILITY LOGISTICS LIMITED,RG1 2LG,424184,Movement of service personnel,"Ł790,235.90"
Ministry of Defence,Ministry of Defence,26/01/2015,Service and civilian recruitment,Air Command,DENTSU AEGIS UK LIMITED,NW1 3BF,427817,Service recruitment excluding recruitment related external assistance,"Ł789,755.23"
Ministry of Defence,Ministry of Defence,19/01/2015,Purchase of buildings and military equipment ,JFC,CGI IT UK LIMITED,CF31 9AP,425427,Fiscal asset under construction - capital in year addition,"Ł749,915.65"
Ministry of Defence,Ministry of Defence,21/01/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,TRAX KENYA LTD,,3000011473,Fiscal asset under construction - capital in year addition,"Ł741,558.52"
Ministry of Defence,Ministry of Defence,26/01/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,5000123529,Works - estate management,"Ł735,073.75"
Ministry of Defence,Ministry of Defence,20/01/2015,Rent and rates,Land Forces,BUNDESWEHR DIENSTLEISTUNGSZENTRUM BERGEN,D29303,5000123284,Rent land - non civil estate property + married quarter property,"Ł729,166.66"
Ministry of Defence,Ministry of Defence,19/01/2015,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLION CONSTRUCTION LIMITED,WV1 4HY,425417,Fees for professional services excluding legal fees,"Ł722,879.80"
Ministry of Defence,Ministry of Defence,22/01/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,5000123369,Works - estate management,"Ł681,428.23"
Ministry of Defence,Ministry of Defence,15/01/2015,Development costs for military equipment,Defence Equipment + Support,FUJITSU SERVICES LIMITED,TW18 3BF,424394,Intangible fiscal asset  - in year capital addition,"Ł680,911.40"
Ministry of Defence,Ministry of Defence,28/01/2015,Payment of utilities,Navy Command,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,428768,Utilities consumed - electricity,"Ł679,383.14"
Ministry of Defence,Ministry of Defence,26/01/2015,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,428108,Cost of food purchases,"Ł674,608.82"
Ministry of Defence,Ministry of Defence,23/01/2015,Spend on Inventory - General,Defence Equipment + Support,SEYNTEX NV,CH61 1BE,427577,Spend on Inventory - General,"Ł649,753.00"
Ministry of Defence,Ministry of Defence,29/01/2015,Design services and minor equipment purchases,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,2000024003,Equipment support non-project costs,"Ł648,076.92"
Ministry of Defence,Ministry of Defence,13/01/2015,Fees for professional services,Land Forces,BABCOCK LAND LIMITED,BH23 9BS,423265,Fees for professional services excluding legal fees,"Ł645,478.95"
Ministry of Defence,Ministry of Defence,22/01/2015,IT and communication services,Defence Equipment + Support,CGI IT UK LIMITED,CF31 9AP,426720,Information technology services,"Ł640,198.06"
Ministry of Defence,Ministry of Defence,06/01/2015,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,420976,Cost of food purchases,"Ł632,342.48"
Ministry of Defence,Ministry of Defence,15/01/2015,Grants to NDPBs,Navy Command,SEA CADET CORPS,SE1 7JF,424595,Operating costs grant in aid to the royal navy marine society and sea cadets.,"Ł627,745.00"
Ministry of Defence,Ministry of Defence,16/01/2015,International contributions,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Defence military assistance fund international subscriptions and other payments,"Ł625,572.00"
Ministry of Defence,Ministry of Defence,28/01/2015,Design services and minor equipment purchases,Defence Equipment + Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,428819,Equipment support non-project costs,"Ł625,005.60"
Ministry of Defence,Defence Science and Technology Laboratory,30/01/2015,Sub Contracted Work,Programme Delivery Directorate,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000163347 - 00198659,Sub Contracted Work,"Ł615,393.41"
Ministry of Defence,Ministry of Defence,12/01/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,422778,Cost of food services,"Ł615,098.68"
Ministry of Defence,Ministry of Defence,16/01/2015,IT and communication services,JFC,ATOS IT SERVICES UK LIMITED,WV10 6UH,424740,Information technology services,"Ł614,324.50"
Ministry of Defence,Ministry of Defence,16/01/2015,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,425176,Cost of food purchases,"Ł598,804.48"
Ministry of Defence,Ministry of Defence,06/01/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,420908,Works - estate management,"Ł587,452.83"
Ministry of Defence,Ministry of Defence,14/01/2015,General services and support,Defence Equipment + Support,SAAB AB,,3000011442,Defence equipment CLS/IOS service charge,"Ł587,302.00"
Ministry of Defence,Defence Science and Technology Laboratory,30/01/2015,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000163389 - 00199174,Repairs & Maintenance,"Ł585,094.40"
Ministry of Defence,Ministry of Defence,28/01/2015,Design services and minor equipment purchases,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,428746,Equipment support project costs,"Ł583,571.34"
Ministry of Defence,Ministry of Defence,27/01/2015,Spend on Inventory - General,Defence Equipment + Support,ROLLS-ROYCE POWER ENGINEERING PLC,DE21 7XX,428554,Spend on Inventory - General,"Ł582,590.40"
Ministry of Defence,Ministry of Defence,09/01/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,GU11 2PP,422486,Estate + facilities management services - accommodation inventory + service,"Ł580,086.44"
Ministry of Defence,Ministry of Defence,23/01/2015,Output VAT Payment,Defence Infrastructure Organisation - Security Service Group,HMRC VAT,SS99 1AA,AP101415001,Output VAT Payment,"Ł578,481.99"
Ministry of Defence,Ministry of Defence,29/01/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,429086,Equipment support non-project costs,"Ł578,478.40"
Ministry of Defence,Ministry of Defence,12/01/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,422718,Fiscal asset under construction - capital in year addition,"Ł563,850.80"
Ministry of Defence,Ministry of Defence,26/01/2015,"Transportation of personnel, freight and travel expenses",Land Forces,DB SCHENKER RAIL DEUTSCHLAND AG,,5000123522,Freight movement costs,"Ł557,785.24"
Ministry of Defence,Ministry of Defence,26/01/2015,Service and civilian recruitment,Air Command,GROUPM UK LIMITED,WC1X 8RX,427875,Service recruitment excluding recruitment related external assistance,"Ł551,730.21"
Ministry of Defence,Defence Science and Technology Laboratory,30/01/2015,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000163389 - 00199205,Repairs & Maintenance,"Ł549,331.17"
Ministry of Defence,Ministry of Defence,13/01/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SERCO LIMITED,RG27 9UY,423650,Estate + facilities management services - accommodation inventory + service,"Ł535,367.63"
Ministry of Defence,Ministry of Defence,15/01/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES LIMITED,B75 7RL,424307,Works - estate management,"Ł530,422.41"
Ministry of Defence,Ministry of Defence,16/01/2015,IT and communication services,Defence Equipment + Support,ATOS IT SERVICES UK LIMITED,WV10 6UH,424740,Information technology services,"Ł528,009.50"
Ministry of Defence,Ministry of Defence,12/01/2015,General services and support,Defence Equipment + Support,BOEING DEFENCE U K LTD,BS16 1EJ,422646,Defence equipment CLS/IOS service charge,"Ł520,497.60"
Ministry of Defence,Ministry of Defence,30/01/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,PLYMOUTH CITY COUNCIL,PL1 2AA,429970,Rent buildings - non civil estate property and married quarter property,"Ł517,427.26"
Ministry of Defence,Ministry of Defence,06/01/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,420999,Estate + facilities management services - accommodation inventory + service,"Ł513,224.37"
Ministry of Defence,Ministry of Defence,29/01/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,429257,Works - estate management,"Ł505,255.67"
Ministry of Defence,Defence Science and Technology Laboratory,16/01/2015,Sub Contracted Work,Programme Delivery Directorate,IBM UNITED KINGDOM LIMITED,,V - 9000163094 - 00198294,Sub Contracted Work,"Ł504,521.20"
Ministry of Defence,Ministry of Defence,06/01/2015,"Adminstration, claims, compensation and awards",HO+CS,ROYAL AIR FORCE BENEVOLENT FUND,W1B 1AR,420985,Cost of claims/compensation and related expenses against MOD,"Ł500,000.00"
Ministry of Defence,Ministry of Defence,22/01/2015,Spend on Inventory - General,Defence Equipment + Support,ITURRI SA,OX16 3TA,3000011478,Spend on Inventory - General,"Ł498,450.09"
