Ministry of Justice,MoJ HQ,20-Aug-12,262000-SCA Costs,NX900-MOJ Shared Services,LIBERATA UK LTD,1081490,"Ł1,209,202.97",ARAMIS Charges for 2012-13 ; to be reconciled and agreed Monthly,NP10 9XA,0,Admin
Ministry of Justice,MoJ HQ,16-Aug-12,222003-CIS Labour TFM Estates,QY200-OU10 Billback,MITIE JUSTICE LTD,1081323,"Ł27,635.00",TFM Soft Services Fixed Costs April 2012 to March 2013 MOJ HQ MITIE INTERNAL MOVES,CIS-BS16 7FH,0,Admin
Ministry of Justice,MoJ HQ,16-Aug-12,222003-CIS Labour TFM Estates,QY200-OU10 Billback,MITIE JUSTICE LTD,1081323,"Ł136,722.37",TFM Soft Services Fixed Costs April 2012 to March 2013 MOJ HQ MITIE SECURITY,CIS-BS16 7FH,0,Admin
Ministry of Justice,MoJ HQ,30-Aug-12,265000-IT & Telecommunications,NX900-MOJ Shared Services,SAVVIS UK LTD,1082074,"Ł27,307.50",IL0 Environment one off charges for repurpose and upgrade of 4 servers and set up of 7 new servers.,RG41 5TS,0,Admin
Ministry of Justice,MoJ HQ,30-Aug-12,265000-IT & Telecommunications,NX900-MOJ Shared Services,SAVVIS UK LTD,1082074,"Ł39,605.77",ICT Hosting Services - Monthly recurring charges,RG41 5TS,0,Admin
Ministry of Justice,MoJ HQ,30-Aug-12,265000-IT & Telecommunications,NX900-MOJ Shared Services,SAVVIS UK LTD,1082074,"Ł53,317.64",ICT Hosting Services - Monthly recurring charges,RG41 5TS,0,Admin
Ministry of Justice,MoJ HQ,30-Aug-12,265000-IT & Telecommunications,NX900-MOJ Shared Services,SAVVIS UK LTD,1082074,"Ł161,677.84",ICT Hosting Services - Monthly recurring charges,RG41 5TS,0,Admin
Ministry of Justice,MoJ HQ,30-Aug-12,265000-IT & Telecommunications,NX900-MOJ Shared Services,SAVVIS UK LTD,1082074,"Ł191,390.87",ICT Hosting Services - Monthly recurring charges,RG41 5TS,0,Admin
Ministry of Justice,MoJ HQ,30-Aug-12,265000-IT & Telecommunications,NX900-MOJ Shared Services,SAVVIS UK LTD,1082074,"Ł196,852.37",ICT Hosting Services - Monthly recurring charges,RG41 5TS,0,Admin
Ministry of Justice,MoJ HQ,30-Aug-12,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1081996,"Ł25,000.00","CCN3481-03 - Atos						",WV10 6UH,E154,Programme
Ministry of Justice,MoJ HQ,02-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1080561,"Ł25,534.17",HP ICT Telephony (NON VAT Rec) FY12/13 (Schedule),RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,13-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1081114,"Ł25,595.44",HP ICT Network Services (VAT Rec) FY12/13 (Schedule),RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,02-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1080466,"Ł26,319.58",Atos ICT Other (VAT Rec) FY12/13 (Schedule),WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,13-Aug-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,CABLE & WIRELESS WORLDWIDE,1081060,"Ł26,436.13","Add Croydon Crown Court to the scope of the PCVL Crown Courts Refresh Project						",MK3 5JP,E004,Programme
Ministry of Justice,MoJ HQ,02-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1080466,"Ł26,889.54",Atos ICT Other (VAT Rec) FY12/13 (Schedule),WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,30-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1082042,"Ł26,929.75",ICT App Maint & Supp (Schedule),CF31 9AP,0,Programme
Ministry of Justice,MoJ HQ,30-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1082042,"Ł27,648.00",ICT App Maint & Supp (Schedule),CF31 9AP,0,Programme
Ministry of Justice,MoJ HQ,02-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1080466,"Ł27,661.84",Atos ICT Hosting (VAT Rec) FY12/13 (Schedule),WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,20-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1081418,"Ł27,661.84",Atos ICT Hosting (VAT Rec) FY12/13 (Schedule),WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,16-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1081277,"Ł27,665.40",FJS Programme & Project Mgmt   Managed Service (Schedule),WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,30-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1082025,"Ł27,665.40",FJS Programme & Project Mgmt   Managed Service (Schedule),WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,02-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1080466,"Ł27,979.00",CCN 1329-02 - Classnet Support One Off (One Off Costs),WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,09-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1080837,"Ł28,050.00",CCN3353-01Finance Support,WV10 6UH,E156,Programme
Ministry of Justice,MoJ HQ,23-Aug-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1081694,"Ł28,857.68"," CCN3306-03  - Network Information Security Enhancements (NISE) Project T&M extension .	 	 	",CF31 9AP,E003,Programme
Ministry of Justice,MoJ HQ,02-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1080561,"Ł28,861.52",HP ICT Desktops (VAT Rec) FY12/13 (Schedule),RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,09-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1080946,"Ł29,306.12","CCN3086 - Data Cente Server Upgrade					",CF31 9AP,0,Programme
Ministry of Justice,MoJ HQ,02-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1080561,"Ł29,801.52",HP ICT Other (VAT Rec) FY12/13 (Schedule),RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,13-Aug-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,CABLE & WIRELESS WORLDWIDE,1081060,"Ł30,436.13","CW28FEB12(2) Add MOLD Crown Court to the scope of the PCVL Crown Courts Refresh Project						 							",MK3 5JP,E004,Programme
Ministry of Justice,MoJ HQ,28-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1081849,"Ł30,758.17",HP ICT App Maint & Supp (VAT Rec) FY12/13 (Schedule),RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,02-Aug-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1080655,"Ł31,844.00",CCN0038 - GAPS2 Specials Enhancements. Supplier costs for delivering revised GAPS2 application and related services e.g UAT support.This is minus payment of Ł8565 already paid that was agreed as offset against total costs,M14 0WN,E151,Programme
Ministry of Justice,MoJ HQ,20-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1081477,"Ł32,243.32",HP ICT Telephony (NON VAT Rec) FY12/13 (Schedule),RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,02-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1080466,"Ł33,000.00",CCN3353-01Customer Care Stream Business Analyst,WV10 6UH,E156,Programme
Ministry of Justice,MoJ HQ,02-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1080466,"Ł33,000.00","CCN2277-01-ATOS Supplied Resources - Business Analyst - DH (Estates)						",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,28-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1081849,"Ł33,122.43",HP ICT App Maint & Supp (VAT Rec) FY12/13 (Schedule),RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,28-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1081849,"Ł33,145.29",HP ICT App Maint & Supp (VAT Rec) FY12/13 (Schedule),RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,16-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1081277,"Ł34,464.98",FJS Governance   Managed Service (Schedule),WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,30-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1082025,"Ł34,464.98",FJS Governance   Managed Service (Schedule),WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,20-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1081477,"Ł34,519.30",HP ICT Telephony (NON VAT Rec) FY12/13 (Schedule),RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,23-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1081572,"Ł34,649.24",Atos ICT Other (VAT Rec) FY12/13 (Schedule),WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,09-Aug-12,212001-Agency staff,PZ501-MoJ ICT Feeder,CAPITA RESOURCING LTD,1080867,"Ł34,856.12",12947 CIPHERL00430 -Procurement Cross Tower (RC Programme Manager),SL6 1DP,0,Programme
Ministry of Justice,MoJ HQ,13-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1081114,"Ł35,143.58",HP ICT Printing (VAT Rec) FY12/13 (Schedule),RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,28-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1081849,"Ł35,692.60",HP ICT App Maint & Supp (VAT Rec) FY12/13 (Schedule),RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,02-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1080537,"Ł36,573.00",YJB - CCN F373 - Connectivity Hosting Services - Symantec AV and Netbackup Support and Maintenance & Annual Service Charge,WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,30-Aug-12,212001-Agency staff,PZ501-MoJ ICT Feeder,CAPITA RESOURCING LTD,1082009,"Ł36,717.66",32005 CIPHERL00464 -Lead Account Manager,SL6 1DP,0,Admin
Ministry of Justice,MoJ HQ,02-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1080561,"Ł36,746.35",HP ICT Telephony (NON VAT Rec) FY12/13 (Schedule),RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,20-Aug-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1081418,"Ł37,549.00","CREST (E001) CCN A-R-03478-01 CREST Re-platforming - April - June 2012 T&M High Level Design, Project Plan, PID & full CCN Response to RFS 3478						",WV10 6UH,E001,Programme
Ministry of Justice,MoJ HQ,20-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HOME OFFICE,1923,"Ł37,730.00",Monthly desktop charges for MOJ staff working on Home Office premises during the 2012/13 financial year,NP20 9BB,0,Programme
Ministry of Justice,MoJ HQ,28-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CABLE & WIRELESS WORLDWIDE,1081809,"Ł40,022.00",SM-DISC Prison to Courts Video Links  and HMCS Court Connectivity (Schedule),MK3 5JP,0,Programme
Ministry of Justice,MoJ HQ,30-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1082025,"Ł41,880.42",FJS Operations - Other + Discount & Gain Share   Managed Service (Schedule),WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,16-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1081277,"Ł42,408.42",FJS Service Desk   Managed Service (Schedule),WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,30-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1082025,"Ł42,408.42",FJS Service Desk   Managed Service (Schedule),WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,30-Aug-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1082080,"Ł44,090.96",VTL Capacity Upgrade Implement (RFS 106857) (Schedule),M14 0WN,0,Programme
Ministry of Justice,MoJ HQ,02-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1080466,"Ł44,435.42",ICT Telephony (Schedule),WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,02-Aug-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1080466,"Ł47,032.00","CREST (E001) CCN A-R-03478-01 CREST Re-platforming - April - June 2012 T&M High Level Design, Project Plan, PID & full CCN Response to RFS 3478						",WV10 6UH,E001,Programme
Ministry of Justice,MoJ HQ,09-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1081002,"Ł48,960.95",CJSE - Base Support(Fixed) (Schedule),M14 0WN,0,Programme
Ministry of Justice,MoJ HQ,31-Aug-12,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,6578,"Ł49,154.66",,M14 0WN,0,Programme
Ministry of Justice,MoJ HQ,30-Aug-12,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1081996,"Ł50,000.00","CCN3481-03 - Atos						",WV10 6UH,E154,Programme
Ministry of Justice,MoJ HQ,09-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1080946,"Ł50,079.35","CCN3086 - Data Cente Server Upgrade					",CF31 9AP,0,Programme
Ministry of Justice,MoJ HQ,02-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1080561,"Ł51,464.78",HP ICT Printing (VAT Rec) FY12/13 (Schedule),RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,16-Aug-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1081277,"Ł52,120.87",EIP2NetSec (E134) Fujitsu CCNF391-02 AV Boundary - One off charge,WA3 9BD,E134,Programme
Ministry of Justice,MoJ HQ,28-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1081849,"Ł54,340.07",HP ICT App Maint & Supp (VAT Rec) FY12/13 (Schedule),RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,02-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1080466,"Ł55,125.00",CCN3353-01Change and Communications Stream Lead: ,WV10 6UH,E156,Programme
Ministry of Justice,MoJ HQ,28-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1081849,"Ł55,606.66",HP ICT App Maint & Supp (VAT Rec) FY12/13 (Schedule),RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,02-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1080561,"Ł57,326.06",HP ICT Other (VAT Rec) FY12/13 (Schedule),RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,16-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1081277,"Ł58,836.81",FJS Licensing  Managed Service (Schedule),WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,30-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1082025,"Ł58,836.81",FJS Licensing  Managed Service (Schedule),WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,02-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1080466,"Ł60,000.00",CCN A-R-2277-01 - Resources - CP-MR  01/11/2011 - 31/03/2012 (One Off Costs),WV10 6UH,E149,Programme
Ministry of Justice,MoJ HQ,13-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,DETICA LTD,1081079,"Ł60,751.00",This PO is for the services of the IA Managed Service. For the period April-October 2012.   It relates to non-rechargeable costs (Schedule),GU2 7YP,0,Admin
Ministry of Justice,MoJ HQ,02-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1080466,"Ł63,001.00",CCN2277-01 - NOP Main CCN,WV10 6UH,E149,Programme
Ministry of Justice,MoJ HQ,02-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,IBM (UNITED KINGDOM) LTD,1080564,"Ł68,467.87",Addition of Service Extension for Lotus Domino v7.0 on Windows for a period of 3 months starting 01/07/2012 to 30/09//2012.,PO6 3AE,0,Programme
Ministry of Justice,MoJ HQ,09-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1080837,"Ł70,340.00",CCN 2277-01 - Resources - CB-KK-SG Feb 12 to June 12,WV10 6UH,E149,Programme
Ministry of Justice,MoJ HQ,13-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LIBERATA UK LTD,1081134,"Ł70,994.42",ICT Printing - Liberata Print Charges,NP10 9XA,0,Programme
Ministry of Justice,MoJ HQ,20-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1081477,"Ł71,661.00",HP ICT Hosting (VAT Rec) FY12/13 (Schedule),RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,28-Aug-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1081914,"Ł74,033.31",NDC Filecluster (RFS 105447) (Schedule),M14 0WN,0,Programme
Ministry of Justice,MoJ HQ,02-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1080561,"Ł76,666.16",HP ICT Hosting (VAT Rec) FY12/13 (Schedule),RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,07-Aug-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HOME OFFICE,1858,"Ł77,740.00",Monthly Fujitsu charges as set out in CCN 961 for period 01/04/12 - 31/03/13 relating to PPO being on Poise 3.  Costs to be re-imbursed to the Home Office.,NP20 9BB,0,Programme
